portfolioRefCode;refCode;quantity;price;amount
nt9866;;;;
nt9867;;;;
nt9868;;;;
nt9869;;;;
nt9870;;;;
nt9871;;;;
nt9872;;;;
nt9873;;;;
nt9874;;;;
nt9875;;;;
nt9876;;;;
nt9877;;;;
nt9878;;;;
nt9879;;;;
nt9880;;;;
nt9881;;;;
nt9882;;;;
nt9883;;;;
nt9884;;;;
nt9885;;;;
nt9886;;;;
nt9887;;;;
nt9888;;;;
nt9889;;;;
nt9890;;;;
nt9891;;;;
nt9892;;;;
nt9893;;;;
nt9894;;;;
nt9895;;;;
nt9896;;;;
nt9897;;;;
nt9898;;;;
nt9899;;;;
nt9900;;;;
nt9901;;;;
nt9902;;;;
nt9903;;;;
nt9904;;;;
nt9905;;;;
nt9906;;;;
nt9907;;;;
nt9908;;;;
nt9909;;;;
nt9910;;;;
nt9911;;;;
nt9912;;;;
nt9913;;;;
nt9914;;;;
nt9915;;;;
nt9916;;;;
nt9917;;;;
nt9918;;;;
nt9919;;;;
nt9920;;;;
nt9921;;;;
nt9922;;;;
nt9923;;;;
nt9924;;;;
nt9925;;;;
nt9926;;;;
nt9927;;;;
nt9928;;;;
nt9929;;;;
nt9930;;;;
nt9931;;;;
nt9932;;;;
nt9933;;;;
nt9934;;;;
nt9935;;;;
nt9936;;;;
nt9937;;;;
nt9938;;;;
nt9939;;;;
nt9940;;;;
nt9941;;;;
nt9942;;;;
nt9943;;;;
nt9944;;;;
nt9945;;;;
nt9946;;;;
nt9947;;;;
nt9948;;;;
nt9949;;;;
nt9950;;;;
nt9951;;;;
nt9952;;;;
nt9953;;;;
nt9954;;;;
nt9955;;;;
nt9956;;;;
nt9957;;;;
nt9958;;;;
nt9959;;;;
nt9960;;;;
nt9961;;;;
nt9962;;;;
nt9963;;;;
nt9964;;;;
nt9965;;;;
nt9966;;;;
nt9967;;;;
nt9968;;;;
nt9969;;;;
nt9970;;;;
nt9971;;;;
nt9972;;;;
nt9973;;;;
nt9974;;;;
nt9975;;;;
nt9976;;;;
nt9977;;;;
nt9978;;;;
nt9979;;;;
nt9980;;;;
nt9981;;;;
nt9982;;;;
nt9983;;;;
nt9984;;;;
nt9985;;;;
nt9986;;;;
nt9987;;;;
nt9988;;;;
nt9989;;;;
nt9990;;;;
nt9991;;;;
nt9992;;;;
nt9993;;;;
nt9994;;;;
nt9995;;;;
nt9996;;;;
nt9997;;;;
nt9998;;;;
nt9999;;;;
nt10000;;;;
nt10001;;;;
nt10002;;;;
nt10003;;;;
nt10004;;;;
nt10005;;;;
nt10006;;;;
nt10007;;;;
nt10008;;;;
nt10009;;;;
nt10010;;;;
nt10011;;;;
nt10012;;;;
nt10013;;;;
nt10014;;;;
nt10015;;;;
nt10016;;;;
nt10017;;;;
nt10018;;;;
nt10019;;;;
nt10020;;;;
nt10021;;;;
nt10022;;;;
nt10023;;;;
nt10024;;;;
nt10025;;;;
nt10026;;;;
nt10027;;;;
nt10028;;;;
nt10029;;;;
nt10030;;;;
nt10031;;;;
nt10032;;;;
nt10033;;;;
nt10034;;;;
nt10035;;;;
nt10036;;;;
nt10037;;;;
nt10038;;;;
nt10039;;;;
nt10040;;;;
nt10041;;;;
nt10042;;;;
nt10043;;;;
nt10044;;;;
nt10045;;;;
nt10046;;;;
nt10047;;;;
nt10048;;;;
nt10049;;;;
nt10050;;;;
nt10051;;;;
nt10052;;;;
nt10053;;;;
nt10054;;;;
nt10055;;;;
nt10056;;;;
nt10057;;;;
nt10058;;;;
nt10059;;;;
nt10060;;;;
nt10061;;;;
nt10062;;;;
nt10063;;;;
nt10064;;;;
nt10065;;;;
nt10066;;;;
nt10067;;;;
nt10068;;;;
nt10069;;;;
nt10070;;;;
nt10071;;;;
nt10072;;;;
nt10073;;;;
nt10074;;;;
nt10075;;;;
nt10076;;;;
nt10077;;;;
nt10078;;;;
nt10079;;;;
nt10080;;;;
nt10081;;;;
nt10082;;;;
nt10083;;;;
nt10084;;;;
nt10085;;;;
nt10086;;;;
nt10087;;;;
nt10088;;;;
nt10089;;;;
nt10090;;;;
nt10091;;;;
nt10092;;;;
nt10093;;;;
nt10094;;;;
nt10095;;;;
nt10096;;;;
nt10097;;;;
nt10098;;;;
nt10099;;;;
nt10100;;;;
nt10101;;;;
nt10102;;;;
nt10103;;;;
nt10104;;;;
nt10105;;;;
nt10106;;;;
nt10107;;;;
nt10108;;;;
nt10109;;;;
nt10110;;;;
nt10111;;;;
nt10112;;;;
nt10113;;;;
nt10114;;;;
nt10115;;;;
nt10116;;;;
nt10117;;;;
nt10118;;;;
nt10119;;;;
nt10120;;;;
nt10121;;;;
nt10122;;;;
nt10123;;;;
nt10124;;;;
nt10125;;;;
nt10126;;;;
nt10127;;;;
nt10128;;;;
nt10129;;;;
nt10130;;;;
nt10131;;;;
nt10132;;;;
nt10133;;;;
nt10134;;;;
nt10135;;;;
nt10136;;;;
nt10137;;;;
nt10138;;;;
nt10139;;;;
nt10140;;;;
nt10141;;;;
nt10142;;;;
nt10143;;;;
nt10144;;;;
nt10145;;;;
nt10146;;;;
nt10147;;;;
nt10148;;;;
nt10149;;;;
nt10150;;;;
nt10151;;;;
nt10152;;;;
nt10153;;;;
nt10154;;;;
nt10155;;;;
nt10156;;;;
nt10157;;;;
nt10158;;;;
nt10159;;;;
nt10160;;;;
nt10161;;;;
nt10162;;;;
nt10163;;;;
nt10164;;;;
nt10165;;;;
nt10166;;;;
nt10167;;;;
nt10168;;;;
nt10169;;;;
nt10170;;;;
nt10171;;;;
nt10172;;;;
nt10173;;;;
nt10174;;;;
nt10175;;;;
nt10176;;;;
nt10177;;;;
nt10178;;;;
nt10179;;;;
nt10180;;;;
nt10181;;;;
nt10182;;;;
nt10183;;;;
nt10184;;;;
nt10185;;;;
nt10186;;;;
nt10187;;;;
nt10188;;;;
nt10189;;;;
nt10190;;;;
nt10191;;;;
nt10192;;;;
nt10193;;;;
nt10194;;;;
nt10195;;;;
nt10196;;;;
nt10197;;;;
nt10198;;;;
nt10199;;;;
nt10200;;;;
nt10201;;;;
nt10202;;;;
nt10203;;;;
nt10204;;;;
nt10205;;;;
nt10206;;;;
nt10207;;;;
nt10208;;;;
nt10209;;;;
nt10210;;;;
nt10211;;;;
nt10212;;;;
nt10213;;;;
nt10214;;;;
nt10215;;;;
nt10216;;;;
nt10217;;;;
nt10218;;;;
nt10219;;;;
nt10220;;;;
nt10221;;;;
nt10222;;;;
nt10223;;;;
nt10224;;;;
nt10225;;;;
nt10226;;;;
nt10227;;;;
nt10228;;;;
nt10229;;;;
nt10230;;;;
nt10231;;;;
nt10232;;;;
nt10233;;;;
nt10234;;;;
nt10235;;;;
nt10236;;;;
nt10237;;;;
nt10238;;;;
nt10239;;;;
nt10240;;;;
nt10241;;;;
nt10242;;;;
nt10243;;;;
nt10244;;;;
nt10245;;;;
nt10246;;;;
nt10247;;;;
nt10248;;;;
nt10249;;;;
nt10250;;;;
nt10251;;;;
nt10252;;;;
nt10253;;;;
nt10254;;;;
nt10255;;;;
nt10256;;;;
nt10257;;;;
nt10258;;;;
nt10259;;;;
nt10260;;;;
nt10261;;;;
nt10262;;;;
nt10263;;;;
nt10264;;;;
nt10265;;;;
nt10266;;;;
nt10267;;;;
nt10268;;;;
nt10269;;;;
nt10270;;;;
nt10271;;;;
nt10272;;;;
nt10273;;;;
nt10274;;;;
nt10275;;;;
nt10276;;;;
nt10277;;;;
nt10278;;;;
nt10279;;;;
nt10280;;;;
nt10281;;;;
nt10282;;;;
nt10283;;;;
nt10284;;;;
nt10285;;;;
nt10286;;;;
nt10287;;;;
nt10288;;;;
nt10289;;;;
nt10290;;;;
nt10291;;;;
nt10292;;;;
nt10293;;;;
nt10294;;;;
nt10295;;;;
nt10296;;;;
nt10297;;;;
nt10298;;;;
nt10299;;;;
nt10300;;;;
nt10301;;;;
nt10302;;;;
nt10303;;;;
nt10304;;;;
nt10305;;;;
nt10306;;;;
nt10307;;;;
nt10308;;;;
nt10309;;;;
nt10310;;;;
nt10311;;;;
nt10312;;;;
nt10313;;;;
nt10314;;;;
nt10315;;;;
nt10316;;;;
nt10317;;;;
nt10318;;;;
nt10319;;;;
nt10320;;;;
nt10321;;;;
nt10322;;;;
nt10323;;;;
nt10324;;;;
nt10325;;;;
nt10326;;;;
nt10327;;;;
nt10328;;;;
nt10329;;;;
nt10330;;;;
nt10331;;;;
nt10332;;;;
nt10333;;;;
nt10334;;;;
nt10335;;;;
nt10336;;;;
nt10337;;;;
nt10338;;;;
nt10339;;;;
nt10340;;;;
nt10341;;;;
nt10342;;;;
nt10343;;;;
nt10344;;;;
nt10345;;;;
nt10346;;;;
nt10347;;;;
nt10348;;;;
nt10349;;;;
nt10350;;;;
nt10351;;;;
nt10352;;;;
nt10353;;;;
nt10354;;;;
nt10355;;;;
nt10356;;;;
nt10357;;;;
nt10358;;;;
nt10359;;;;
nt10360;;;;
nt10361;;;;
nt10362;;;;
nt10363;;;;
nt10364;;;;
nt10365;;;;
nt10366;;;;
nt10367;;;;
nt10368;;;;
nt10369;;;;
nt10370;;;;
nt10371;;;;
nt10372;;;;
nt10373;;;;
nt10374;;;;
nt10375;;;;
nt10376;;;;
nt10377;;;;
nt10378;;;;
nt10379;;;;
nt10380;;;;
nt10381;;;;
nt10382;;;;
nt10383;;;;
nt10384;;;;
nt10385;;;;
nt10386;;;;
nt10387;;;;
nt10388;;;;
nt10389;;;;
nt10390;;;;
nt10391;;;;
nt10392;;;;
nt10393;;;;
nt10394;;;;
nt10395;;;;
nt10396;;;;
nt10397;;;;
nt10398;;;;
nt10399;;;;
nt10400;;;;
nt10401;;;;
nt10402;;;;
nt10403;;;;
nt10404;;;;
nt10405;;;;
nt10406;;;;
nt10407;;;;
nt10408;;;;
nt10409;;;;
nt10410;;;;
nt10411;;;;
nt10412;;;;
nt10413;;;;
nt10414;;;;
nt10415;;;;
nt10416;;;;
nt10417;;;;
nt10418;;;;
nt10419;;;;
nt10420;;;;
nt10421;;;;
nt10422;;;;
nt10423;;;;
nt10424;;;;
nt10425;;;;
nt10426;;;;
nt10427;;;;
nt10428;;;;
nt10429;;;;
nt10430;;;;
nt10431;;;;
nt10432;;;;
nt10433;;;;
nt10434;;;;
nt10435;;;;
nt10436;;;;
nt10437;;;;
nt10438;;;;
nt10439;;;;
nt10440;;;;
nt10441;;;;
nt10442;;;;
nt10443;;;;
nt10444;;;;
nt10445;;;;
nt10446;;;;
nt10447;;;;
nt10448;;;;
nt10449;;;;
nt10450;;;;
nt10451;;;;
nt10452;;;;
nt10453;;;;
nt10454;;;;
nt10455;;;;
nt10456;;;;
nt10457;;;;
nt10458;;;;
nt10459;;;;
nt10460;;;;
nt10461;;;;
nt10462;;;;
nt10463;;;;
nt10464;;;;
nt10465;;;;
nt10466;;;;
nt10467;;;;
nt10468;;;;
nt10469;;;;
nt10470;;;;
nt10471;;;;
nt10472;;;;
nt10473;;;;
nt10474;;;;
nt10475;;;;
nt10476;;;;
nt10477;;;;
nt10478;;;;
nt10479;;;;
nt10480;;;;
nt10481;;;;
nt10482;;;;
nt10483;;;;
nt10484;;;;
nt10485;;;;
nt10486;;;;
nt10487;;;;
nt10488;;;;
nt10489;;;;
nt10490;;;;
nt10491;;;;
nt10492;;;;
nt10493;;;;
nt10494;;;;
nt10495;;;;
nt10496;;;;
nt10497;;;;
nt10498;;;;
nt10499;;;;
nt10500;;;;
nt10501;;;;
nt10502;;;;
nt10503;;;;
nt10504;;;;
nt10505;;;;
nt10506;;;;
nt10507;;;;
nt10508;;;;
nt10509;;;;
nt10510;;;;
nt10511;;;;
nt10512;;;;
nt10513;;;;
nt10514;;;;
nt10515;;;;
nt10516;;;;
nt10517;;;;
nt10518;;;;
nt10519;;;;
nt10520;;;;
nt10521;;;;
nt10522;;;;
nt10523;;;;
nt10524;;;;
nt10525;;;;
nt10526;;;;
nt10527;;;;
nt10528;;;;
nt10529;;;;
nt10530;;;;
nt10531;;;;
nt10532;;;;
nt10533;;;;
nt10534;;;;
nt10535;;;;
nt10536;;;;
nt10537;;;;
nt10538;;;;
nt10539;;;;
nt10540;;;;
nt10541;;;;
nt10542;;;;
nt10543;;;;
nt10544;;;;
nt10545;;;;
nt10546;;;;
nt10547;;;;
nt10548;;;;
nt10549;;;;
nt10550;;;;
nt10551;;;;
nt10552;;;;
nt10553;;;;
nt10554;;;;
nt10555;;;;
nt10556;;;;
nt10557;;;;
nt10558;;;;
nt10559;;;;
nt10560;;;;
nt10561;;;;
nt10562;;;;
nt10563;;;;
nt10564;;;;
nt10565;;;;
nt10566;;;;
nt10567;;;;
nt10568;;;;
nt10569;;;;
nt10570;;;;
nt10571;;;;
nt10572;;;;
nt10573;;;;
nt10574;;;;
nt10575;;;;
nt10576;;;;
nt10577;;;;
nt10578;;;;
nt10579;;;;
nt10580;;;;
nt10581;;;;
nt10582;;;;
nt10583;;;;
nt10584;;;;
nt10585;;;;
nt10586;;;;
nt10587;;;;
nt10588;;;;
nt10589;;;;
nt10590;;;;
nt10591;;;;
nt10592;;;;
nt10593;;;;
nt10594;;;;
nt10595;;;;
nt10596;;;;
nt10597;;;;
nt10598;;;;
nt10599;;;;
nt10600;;;;
nt10601;;;;
nt10602;;;;
nt10603;;;;
nt10604;;;;
nt10605;;;;
nt10606;;;;
nt10607;;;;
nt10608;;;;
nt10609;;;;
nt10610;;;;
nt10611;;;;
nt10612;;;;
nt10613;;;;
nt10614;;;;
nt10615;;;;
nt10616;;;;
nt10617;;;;
nt10618;;;;
nt10619;;;;
nt10620;;;;
nt10621;;;;
nt10622;;;;
nt10623;;;;
nt10624;;;;
nt10625;;;;
nt10626;;;;
nt10627;;;;
nt10628;;;;
nt10629;;;;
nt10630;;;;
nt10631;;;;
nt10632;;;;
nt10633;;;;
nt10634;;;;
nt10635;;;;
nt10636;;;;
nt10637;;;;
nt10638;;;;
nt10639;;;;
nt10640;;;;
nt10641;;;;
nt10642;;;;
nt10643;;;;
nt10644;;;;
nt10645;;;;
nt10646;;;;
nt10647;;;;
nt10648;;;;
nt10649;;;;
nt10650;;;;
nt10651;;;;
nt10652;;;;
nt10653;;;;
nt10654;;;;
nt10655;;;;
nt10656;;;;
nt10657;;;;
nt10658;;;;
nt10659;;;;
nt10660;;;;
nt10661;;;;
nt10662;;;;
nt10663;;;;
nt10664;;;;
nt10665;;;;
nt10666;;;;
nt10667;;;;
nt10668;;;;
nt10669;;;;
nt10670;;;;
nt10671;;;;
nt10672;;;;
nt10673;;;;
nt10674;;;;
nt10675;;;;
nt10676;;;;
nt10677;;;;
nt10678;;;;
nt10679;;;;
nt10680;;;;
nt10681;;;;
nt10682;;;;
nt10683;;;;
nt10684;;;;
nt10685;;;;
nt10686;;;;
nt10687;;;;
nt10688;;;;
nt10689;;;;
nt10690;;;;
nt10691;;;;
nt10692;;;;
nt10693;;;;
nt10694;;;;
nt10695;;;;
nt10696;;;;
nt10697;;;;
nt10698;;;;
nt10699;;;;
nt10700;;;;
nt10701;;;;
nt10702;;;;
nt10703;;;;
nt10704;;;;
nt10705;;;;
nt10706;;;;
nt10707;;;;
nt10708;;;;
nt10709;;;;
nt10710;;;;
nt10711;;;;
nt10712;;;;
nt10713;;;;
nt10714;;;;
nt10715;;;;
nt10716;;;;
nt10717;;;;
nt10718;;;;
nt10719;;;;
nt10720;;;;
nt10721;;;;
nt10722;;;;
nt10723;;;;
nt10724;;;;
nt10725;;;;
nt10726;;;;
nt10727;;;;
nt10728;;;;
nt10729;;;;
nt10730;;;;
nt10731;;;;
nt10732;;;;
nt10733;;;;
nt10734;;;;
nt10735;;;;
nt10736;;;;
nt10737;;;;
nt10738;;;;
nt10739;;;;
nt10740;;;;
nt10741;;;;
nt10742;;;;
nt10743;;;;
nt10744;;;;
nt10745;;;;
nt10746;;;;
nt10747;;;;
nt10748;;;;
nt10749;;;;
nt10750;;;;
nt10751;;;;
nt10752;;;;
nt10753;;;;
nt10754;;;;
nt10755;;;;
nt10756;;;;
nt10757;;;;
nt10758;;;;
nt10759;;;;
nt10760;;;;
nt10761;;;;
nt10762;;;;
nt10763;;;;
nt10764;;;;
nt10765;;;;
nt10766;;;;
nt10767;;;;
nt10768;;;;
nt10769;;;;
nt10770;;;;
nt10771;;;;
nt10772;;;;
nt10773;;;;
nt10774;;;;
nt10775;;;;
nt10776;;;;
nt10777;;;;
nt10778;;;;
nt10779;;;;
nt10780;;;;
nt10781;;;;
nt10782;;;;
nt10783;;;;
nt10784;;;;
nt10785;;;;
nt10786;;;;
nt10787;;;;
nt10788;;;;
nt10789;;;;
nt10790;;;;
nt10791;;;;
nt10792;;;;
nt10793;;;;
nt10794;;;;
nt10795;;;;
nt10796;;;;
nt10797;;;;
nt10798;;;;
nt10799;;;;
nt10800;;;;
nt10801;;;;
nt10802;;;;
nt10803;;;;
nt10804;;;;
nt10805;;;;
nt10806;;;;
nt10807;;;;
nt10808;;;;
nt10809;;;;
nt10810;;;;
nt10811;;;;
nt10812;;;;
nt10813;;;;
nt10814;;;;
nt10815;;;;
nt10816;;;;
nt10817;;;;
nt10818;;;;
nt10819;;;;
nt10820;;;;
nt10821;;;;
nt10822;;;;
nt10823;;;;
nt10824;;;;
nt10825;;;;
nt10826;;;;
nt10827;;;;
nt10828;;;;
nt10829;;;;
nt10830;;;;
nt10831;;;;
nt10832;;;;
nt10833;;;;
nt10834;;;;
nt10835;;;;
nt10836;;;;
nt10837;;;;
nt10838;;;;
nt10839;;;;
nt10840;;;;
nt10841;;;;
nt10842;;;;
nt10843;;;;
nt10844;;;;
nt10845;;;;
nt10846;;;;
nt10847;;;;
nt10848;;;;
nt10849;;;;
nt10850;;;;
nt10851;;;;
nt10852;;;;
nt10853;;;;
nt10854;;;;
nt10855;;;;
nt10856;;;;
nt10857;;;;
nt10858;;;;
nt10859;;;;
nt10860;;;;
nt10861;;;;
nt10862;;;;
nt10863;;;;
nt10864;;;;
nt10865;;;;
nt10866;;;;
nt10867;;;;
nt10868;;;;
nt10869;;;;
nt10870;;;;
nt10871;;;;
nt10872;;;;
nt10873;;;;
nt10874;;;;
nt10875;;;;
nt10876;;;;
nt10877;;;;
nt10878;;;;
nt10879;;;;
nt10880;;;;
nt10881;;;;
nt10882;;;;
nt10883;;;;
nt10884;;;;
nt10885;;;;
nt10886;;;;
nt10887;;;;
nt10888;;;;
nt10889;;;;
nt10890;;;;
nt10891;;;;
nt10892;;;;
nt10893;;;;
nt10894;;;;
nt10895;;;;
nt10896;;;;
nt10897;;;;
nt10898;;;;
nt10899;;;;
nt10900;;;;
nt10901;;;;
nt10902;;;;
nt10903;;;;
nt10904;;;;
nt10905;;;;
nt10906;;;;
nt10907;;;;
nt10908;;;;
nt10909;;;;
nt10910;;;;
nt10911;;;;
nt10912;;;;
nt10913;;;;
nt10914;;;;
nt10915;;;;
nt10916;;;;
nt10917;;;;
nt10918;;;;
nt10919;;;;
nt10920;;;;
nt10921;;;;
nt10922;;;;
nt10923;;;;
nt10924;;;;
nt10925;;;;
nt10926;;;;
nt10927;;;;
nt10928;;;;
nt10929;;;;
nt10930;;;;
nt10931;;;;
nt10932;;;;
nt10933;;;;
nt10934;;;;
nt10935;;;;
nt10936;;;;
nt10937;;;;
nt10938;;;;
nt10939;;;;
nt10940;;;;
nt10941;;;;
nt10942;;;;
nt10943;;;;
nt10944;;;;
nt10945;;;;
nt10946;;;;
nt10947;;;;
nt10948;;;;
nt10949;;;;
nt10950;;;;
nt10951;;;;
nt10952;;;;
nt10953;;;;
nt10954;;;;
nt10955;;;;
nt10956;;;;
nt10957;;;;
nt10958;;;;
nt10959;;;;
nt10960;;;;
nt10961;;;;
nt10962;;;;
nt10963;;;;
nt10964;;;;
nt10965;;;;
nt10966;;;;
nt10967;;;;
nt10968;;;;
nt10969;;;;
nt10970;;;;
nt10971;;;;
nt10972;;;;
nt10973;;;;
nt10974;;;;
nt10975;;;;
nt10976;;;;
nt10977;;;;
nt10978;;;;
nt10979;;;;
nt10980;;;;
nt10981;;;;
nt10982;;;;
nt10983;;;;
nt10984;;;;
nt10985;;;;
nt10986;;;;
nt10987;;;;
nt10988;;;;
nt10989;;;;
nt10990;;;;
nt10991;;;;
nt10992;;;;
nt10993;;;;
nt10994;;;;
nt10995;;;;
nt10996;;;;
nt10997;;;;
nt10998;;;;
nt10999;;;;
nt11000;;;;
nt11001;;;;
nt11002;;;;
nt11003;;;;
nt11004;;;;
nt11005;;;;
nt11006;;;;
nt11007;;;;
nt11008;;;;
nt11009;;;;
nt11010;;;;
nt11011;;;;
nt11012;;;;
nt11013;;;;
nt11014;;;;
nt11015;;;;
nt11016;;;;
nt11017;;;;
nt11018;;;;
nt11019;;;;
nt11020;;;;
nt11021;;;;
nt11022;;;;
nt11023;;;;
nt11024;;;;
nt11025;;;;
nt11026;;;;
nt11027;;;;
nt11028;;;;
nt11029;;;;
nt11030;;;;
nt11031;;;;
nt11032;;;;
nt11033;;;;
nt11034;;;;
nt11035;;;;
nt11036;;;;
nt11037;;;;
nt11038;;;;
nt11039;;;;
nt11040;;;;
nt11041;;;;
nt11042;;;;
nt11043;;;;
nt11044;;;;
nt11045;;;;
nt11046;;;;
nt11047;;;;
nt11048;;;;
nt11049;;;;
nt11050;;;;
nt11051;;;;
nt11052;;;;
nt11053;;;;
nt11054;;;;
nt11055;;;;
nt11056;;;;
nt11057;;;;
nt11058;;;;
nt11059;;;;
nt11060;;;;
nt11061;;;;
nt11062;;;;
nt11063;;;;
nt11064;;;;
nt11065;;;;
nt11066;;;;
nt11067;;;;
nt11068;;;;
nt11069;;;;
nt11070;;;;
nt11071;;;;
nt11072;;;;
nt11073;;;;
nt11074;;;;
nt11075;;;;
nt11076;;;;
nt11077;;;;
nt11078;;;;
nt11079;;;;
nt11080;;;;
nt11081;;;;
nt11082;;;;
nt11083;;;;
nt11084;;;;
nt11085;;;;
nt11086;;;;
nt11087;;;;
nt11088;;;;
nt11089;;;;
nt11090;;;;
nt11091;;;;
nt11092;;;;
nt11093;;;;
nt11094;;;;
nt11095;;;;
nt11096;;;;
nt11097;;;;
nt11098;;;;
nt11099;;;;
nt11100;;;;
nt11101;;;;
nt11102;;;;
nt11103;;;;
nt11104;;;;
nt11105;;;;
nt11106;;;;
nt11107;;;;
nt11108;;;;
nt11109;;;;
nt11110;;;;
nt11111;;;;
nt11112;;;;
nt11113;;;;
nt11114;;;;
nt11115;;;;
nt11116;;;;
nt11117;;;;
nt11118;;;;
nt11119;;;;
nt11120;;;;
nt11121;;;;
nt11122;;;;
nt11123;;;;
nt11124;;;;
nt11125;;;;
nt11126;;;;
nt11127;;;;
nt11128;;;;
nt11129;;;;
nt11130;;;;
nt11131;;;;
nt11132;;;;
nt11133;;;;
nt11134;;;;
nt11135;;;;
nt11136;;;;
nt11137;;;;
nt11138;;;;
nt11139;;;;
nt11140;;;;
nt11141;;;;
nt11142;;;;
nt11143;;;;
nt11144;;;;
nt11145;;;;
nt11146;;;;
nt11147;;;;
nt11148;;;;
nt11149;;;;
nt11150;;;;
nt11151;;;;
nt11152;;;;
nt11153;;;;
nt11154;;;;
nt11155;;;;
nt11156;;;;
nt11157;;;;
nt11158;;;;
nt11159;;;;
nt11160;;;;
nt11161;;;;
nt11162;;;;
nt11163;;;;
nt11164;;;;
nt11165;;;;
nt11166;;;;
nt11167;;;;
nt11168;;;;
nt11169;;;;
nt11170;;;;
nt11171;;;;
nt11172;;;;
nt11173;;;;
nt11174;;;;
nt11175;;;;
nt11176;;;;
nt11177;;;;
nt11178;;;;
nt11179;;;;
nt11180;;;;
nt11181;;;;
nt11182;;;;
nt11183;;;;
nt11184;;;;
nt11185;;;;
nt11186;;;;
nt11187;;;;
nt11188;;;;
nt11189;;;;
nt11190;;;;
nt11191;;;;
nt11192;;;;
nt11193;;;;
nt11194;;;;
nt11195;;;;
nt11196;;;;
nt11197;;;;
nt11198;;;;
nt11199;;;;
nt11200;;;;
nt11201;;;;
nt11202;;;;
nt11203;;;;
nt11204;;;;
nt11205;;;;
nt11206;;;;
nt11207;;;;
nt11208;;;;
nt11209;;;;
nt11210;;;;
nt11211;;;;
nt11212;;;;
nt11213;;;;
nt11214;;;;
nt11215;;;;
nt11216;;;;
nt11217;;;;
nt11218;;;;
nt11219;;;;
nt11220;;;;
nt11221;;;;
nt11222;;;;
nt11223;;;;
nt11224;;;;
nt11225;;;;
nt11226;;;;
nt11227;;;;
nt11228;;;;
nt11229;;;;
nt11230;;;;
nt11231;;;;
nt11232;;;;
nt11233;;;;
nt11234;;;;
nt11235;;;;
nt11236;;;;
nt11237;;;;
nt11238;;;;
nt11239;;;;
nt11240;;;;
nt11241;;;;
nt11242;;;;
nt11243;;;;
nt11244;;;;
nt11245;;;;
nt11246;;;;
nt11247;;;;
nt11248;;;;
nt11249;;;;
nt11250;;;;
nt11251;;;;
nt11252;;;;
nt11253;;;;
nt11254;;;;
nt11255;;;;
nt11256;;;;
nt11257;;;;
nt11258;;;;
nt11259;;;;
nt11260;;;;
nt11261;;;;
nt11262;;;;
nt11263;;;;
nt11264;;;;
nt11265;;;;
nt11266;;;;
nt11267;;;;
nt11268;;;;
nt11269;;;;
nt11270;;;;
nt11271;;;;
nt11272;;;;
nt11273;;;;
nt11274;;;;
nt11275;;;;
nt11276;;;;
nt11277;;;;
nt11278;;;;
nt11279;;;;
nt11280;;;;
nt11281;;;;
nt11282;;;;
nt11283;;;;
nt11284;;;;
nt11285;;;;
nt11286;;;;
nt11287;;;;
nt11288;;;;
nt11289;;;;
nt11290;;;;
nt11291;;;;
nt11292;;;;
nt11293;;;;
nt11294;;;;
nt11295;;;;
nt11296;;;;
nt11297;;;;
nt11298;;;;
nt11299;;;;
nt11300;;;;
nt11301;;;;
nt11302;;;;
nt11303;;;;
nt11304;;;;
nt11305;;;;
nt11306;;;;
nt11307;;;;
nt11308;;;;
nt11309;;;;
nt11310;;;;
nt11311;;;;
nt11312;;;;
nt11313;;;;
nt11314;;;;
nt11315;;;;
nt11316;;;;
nt11317;;;;
nt11318;;;;
nt11319;;;;
nt11320;;;;
nt11321;;;;
nt11322;;;;
nt11323;;;;
nt11324;;;;
nt11325;;;;
nt11326;;;;
nt11327;;;;
nt11328;;;;
nt11329;;;;
nt11330;;;;
nt11331;;;;
nt11332;;;;
nt11333;;;;
nt11334;;;;
nt11335;;;;
nt11336;;;;
nt11337;;;;
nt11338;;;;
nt11339;;;;
nt11340;;;;
nt11341;;;;
nt11342;;;;
nt11343;;;;
nt11344;;;;
nt11345;;;;
nt11346;;;;
nt11347;;;;
nt11348;;;;
nt11349;;;;
nt11350;;;;
nt11351;;;;
nt11352;;;;
nt11353;;;;
nt11354;;;;
nt11355;;;;
nt11356;;;;
nt11357;;;;
nt11358;;;;
nt11359;;;;
nt11360;;;;
nt11361;;;;
nt11362;;;;
nt11363;;;;
nt11364;;;;
nt11365;;;;
nt11366;;;;
nt11367;;;;
nt11368;;;;
nt11369;;;;
nt11370;;;;
nt11371;;;;
nt11372;;;;
nt11373;;;;
nt11374;;;;
nt11375;;;;
nt11376;;;;
nt11377;;;;
nt11378;;;;
nt11379;;;;
nt11380;;;;
nt11381;;;;
nt11382;;;;
nt11383;;;;
nt11384;;;;
nt11385;;;;
nt11386;;;;
nt11387;;;;
nt11388;;;;
nt11389;;;;
nt11390;;;;
nt11391;;;;
nt11392;;;;
nt11393;;;;
nt11394;;;;
nt11395;;;;
nt11396;;;;
nt11397;;;;
nt11398;;;;
nt11399;;;;
nt11400;;;;
nt11401;;;;
nt11402;;;;
nt11403;;;;
nt11404;;;;
nt11405;;;;
nt11406;;;;
nt11407;;;;
nt11408;;;;
nt11409;;;;
nt11410;;;;
nt11411;;;;
nt11412;;;;
nt11413;;;;
nt11414;;;;
nt11415;;;;
nt11416;;;;
nt11417;;;;
nt11418;;;;
